BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,8,2,19,3,2.38,38,1,0,1,0
Thomas Odoyo,10,0,43,1,4.30,38,4,0,1,2
Peter Ongondo,5,2,16,0,3.20,23,2,0,1,0
Collins Obuya,10,0,32,3,3.20,38,2,0,0,0
Aasif Karim,9,0,20,0,2.22,35,0,0,0,0
Steve Tikolo,2.1,0,2,2,0.92,12,0,0,1,0
