BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammad Irfan,10,2,30,4,3.00,47,2,0,3,0
Sohail Khan,10,0,45,0,4.50,36,6,0,0,0
Rahat Ali,10,0,37,1,3.70,38,2,0,4,1
Wahab Riaz,9.4,1,45,4,4.66,39,4,0,2,0
Shahid Afridi,10,1,53,0,5.30,31,5,0,0,0
