BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ravichandran Ashwin,10,0,52,2,5.20,30,3,2,1,0
Zaheer Khan,10,0,53,2,5.30,27,6,0,0,0
Harbhajan Singh,10,0,50,0,5.00,30,2,0,4,0
Munaf Patel,7,0,44,0,6.29,22,7,0,0,0
Yuvraj Singh,10,0,44,2,4.40,34,3,1,0,0
Sachin Tendulkar,2,0,9,0,4.50,5,0,0,0,0
Virat Kohli,1,0,6,0,6.00,1,0,0,0,0
