BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,10,0,53,0,5.30,34,6,0,0,0
Rubel Hossain,9,0,62,1,6.89,23,4,1,5,0
Taskin Ahmed,10,1,82,0,8.20,24,13,0,2,0
Shakib Al Hasan,10,0,55,0,5.50,30,6,0,0,0
Mahmudullah,7,0,49,0,7.00,15,7,0,0,0
Sabbir Rahman,4,0,26,0,6.50,8,2,0,1,0
