BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,9,0,35,3,3.89,34,4,0,0,0
Suranga Lakmal,8,0,49,2,6.13,24,6,0,2,0
Angelo Mathews,5.4,0,36,1,6.35,18,4,1,0,0
Rangana Herath,10,0,43,0,4.30,37,4,1,0,0
Thisara Perera,6.2,0,33,1,5.21,18,3,0,1,0
Tillakaratne Dilshan,8,0,35,2,4.38,28,2,1,3,0
