BATSMEN,,R,B,M,4s,6s,SR
Sunil Gavaskar,c Dujon b Marshall,19,44,-,-,-,43.18
Kris Srikkanth,c Dujon b Holding,14,17,-,-,-,82.35
Mohinder Amarnath,c Dujon b Garner,21,60,-,-,-,35.00
Sandeep Patil,b Gomes,36,52,-,-,-,69.23
Yashpal Sharma,b Holding,89,120,133,9,0,74.17
Kapil Dev,c Richards b Gomes,6,13,-,-,-,46.15
Roger Binny,lbw b Marshall,27,38,-,-,-,71.05
Madan Lal,not out,21,22,-,-,-,95.45
Syed Kirmani,run out,1,2,-,0,0,50.00
Ravi Shastri,not out,5,3,-,-,0,166.67
