BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Derek Pringle,9,2,34,0,3.78,-,-,-,2,3
Phil DeFreitas,10,1,41,1,4.10,-,-,-,1,0
Sir Ian Botham,8,0,37,0,4.63,-,-,-,0,0
Gladstone Small,2,0,14,0,7.00,-,-,-,1,0
Richard Illingworth,10,0,43,0,4.30,-,-,-,0,0
Dermot Reeve,2.4,0,15,0,5.63,-,-,-,0,0
Graeme Hick,8.2,0,44,2,5.28,-,-,-,0,0
