BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Allan Donald,9,1,43,0,4.78,-,-,-,0,1
Meyrick Pringle,8,0,44,0,5.50,-,-,-,1,2
Richard Snell,7.5,0,42,3,5.36,-,-,-,0,0
Brian McMillan,8,1,39,2,4.88,-,-,-,0,0
Adrian Kuiper,4,0,32,0,8.00,-,-,-,0,0
Hansie Cronje,3,0,14,0,4.67,-,-,-,0,0
Peter Kirsten,1,0,9,0,9.00,-,-,-,0,0
