BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Davis Joseph,10,1,39,0,3.90,45,5,0,3,0
Sanjayan Thuraisingam,10,1,53,2,5.30,36,6,0,2,0
Austin Codrington,10,1,44,1,4.40,40,6,0,1,0
John Davison,10,3,15,3,1.50,51,0,0,3,0
Nicholas de Groot,4,0,22,0,5.50,14,2,1,0,0
Ishwar Maraj,4.3,0,22,0,4.89,15,3,0,0,0
