BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,7,1,23,0,3.29,32,2,1,0,0
Thomas Odoyo,10,1,28,4,2.80,49,3,1,2,0
Peter Ongondo,6,1,12,1,2.00,30,1,0,1,1
Collins Obuya,10,1,46,2,4.60,39,6,1,1,0
Maurice Odumbe,9,0,41,2,4.56,29,3,1,0,0
Tony Suji,7,0,45,1,6.43,17,2,2,1,0
