BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Allan Donald,10,0,38,1,3.80,-,-,-,1,2
Brian McMillan,5,1,23,0,4.60,-,-,-,3,0
Richard Snell,7,0,56,1,8.00,-,-,-,0,0
Tertius Bosch,2.3,0,19,0,7.60,-,-,-,0,0
Hansie Cronje,2,0,14,0,7.00,-,-,-,1,0
Adrian Kuiper,1,0,18,0,18.00,-,-,-,0,0
Peter Kirsten,7,1,22,1,3.14,-,-,-,0,0
