BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Willie Watson,10,2,30,2,3.00,-,-,-,0,2
Dipak Patel,10,1,28,1,2.80,-,-,-,0,0
Gavin Larsen,10,1,29,0,2.90,-,-,-,0,0
Chris Harris,10,2,33,1,3.30,-,-,-,0,0
Rod Latham,2,0,19,0,9.50,-,-,-,0,0
Chris Cairns,8,0,43,2,5.38,-,-,-,0,1
