BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,8,1,24,1,3.00,38,4,0,0,0
Thomas Odoyo,7,0,33,1,4.71,28,5,0,1,0
Collins Obuya,10,0,24,5,2.40,44,1,0,1,1
Peter Ongondo,5,0,22,0,4.40,16,0,1,1,0
Maurice Odumbe,10,0,39,1,3.90,34,3,0,2,0
Steve Tikolo,5,1,13,2,2.60,20,1,0,0,0
