BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Richard Collinge,12,4,28,3,2.33,-,-,-,0,0
Dayle Hadlee,10,0,54,1,5.40,-,-,-,0,0
Lance Cairns,6.1,2,23,0,3.73,-,-,-,0,0
Brian McKechnie,8,0,37,1,4.63,-,-,-,0,0
Hedley Howarth,4,0,15,0,3.75,-,-,-,0,0
