BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bernard Julien,12,5,27,4,2.25,-,-,-,0,0
Sir Andy Roberts,11,3,18,2,1.64,-,-,-,0,0
Vanburn Holder,8.2,0,30,3,3.60,-,-,-,0,0
Keith Boyce,9,0,31,0,3.44,-,-,-,0,0
Sir Clive Lloyd,12,1,37,1,3.08,-,-,-,0,0
