BATSMEN,,R,B,M,4s,6s,SR
Marvan Atapattu,not out,103,127,207,7,0,81.10
Sanath Jayasuriya,c Taibu b Streak,22,44,54,2,0,50.00
Avishka Gunawardene,c & b Marillier,41,62,70,2,0,66.13
Aravinda de Silva,c Taibu b Ervine,25,31,34,2,0,80.65
Kumar Sangakkara,c GW Flower b Streak,35,25,32,4,0,140.00
Russel Arnold,c GW Flower b Hondo,1,3,6,0,0,33.33
Chaminda Vaas,not out,11,8,11,1,0,137.50
