BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Pramodya Wickramasinghe,7,0,43,0,6.14,-,-,-,1,0
Chaminda Vaas,8,1,29,1,3.63,-,-,-,1,0
Muttiah Muralitharan,10,1,37,2,3.70,-,-,-,1,0
Kumar Dharmasena,10,0,30,2,3.00,-,-,-,0,0
Sanath Jayasuriya,9,0,46,2,5.11,-,-,-,0,0
Aravinda de Silva,6,0,42,0,7.00,-,-,-,1,0
