BATSMEN,,R,B,M,4s,6s,SR
Gary Kirsten,c Nash b Astle,82,121,139,6,1,67.77
Herschelle Gibbs,b Allott,91,118,171,6,1,77.12
Lance Klusener,b Larsen,4,5,6,1,0,80.00
Jacques Kallis,not out,53,36,50,1,3,147.22
Daryll Cullinan,c & b Cairns,0,2,2,0,0,0.00
Hansie Cronje,run out (Nash),39,22,20,2,2,177.27
Jonty Rhodes,not out,0,0,2,0,0,0.00
