BATSMEN,,R,B,M,4s,6s,SR
Liton Das,c Hashmatullah Shahidi b Mujeeb Ur Rahman,16,17,20,2,0,94.12
Tamim Iqbal,b Mohammad Nabi,36,53,62,4,0,67.92
Shakib Al Hasan,lbw b Mujeeb Ur Rahman,51,69,99,1,0,73.91
Mushfiqur Rahim,c Mohammad Nabi b Dawlat Zadran,83,87,148,4,1,95.40
Soumya Sarkar,lbw b Mujeeb Ur Rahman,3,10,13,0,0,30.00
Mahmudullah,c Mohammad Nabi b Gulbadin Naib,27,38,52,2,0,71.05
Mosaddek Hossain,b Gulbadin Naib,35,24,34,4,0,145.83
Mohammad Saifuddin,not out,2,2,7,0,0,100.00
