BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dawlat Zadran,9,0,51,0,5.67,30,7,0,3,0
Shapoor Zadran,10,2,45,1,4.50,35,4,0,0,0
Hamid Hassan,7,1,36,0,5.14,26,6,0,0,0
Mohammad Nabi,7.1,0,39,1,5.44,22,3,1,1,0
Samiullah Shinwari,3,0,15,0,5.00,8,1,0,0,0
