BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tim Southee,10,0,43,0,4.30,40,4,2,0,0
Trent Boult,10,2,34,3,3.40,45,4,0,2,0
Daniel Vettori,10,4,18,4,1.80,48,2,0,0,0
Adam Milne,10,0,38,1,3.80,41,5,0,4,0
Corey Anderson,6.4,0,38,2,5.70,26,5,1,3,0
Grant Elliott,1,0,10,0,10.00,2,2,0,0,0
