BATSMEN,,R,B,M,4s,6s,SR
Graeme Smith,c Oram b Bond,1,12,7,0,0,8.33
AB de Villiers,lbw b Franklin,0,6,10,0,0,0.00
Jacques Kallis,c Bond b Vettori,22,54,77,1,1,40.74
Herschelle Gibbs,b McMillan,60,100,139,2,1,60.00
Ashwell Prince,c Patel b McMillan,37,57,73,2,0,64.91
Mark Boucher,c Fulton b McMillan,16,21,21,1,0,76.19
Shaun Pollock,not out,21,26,38,0,1,80.77
Andrew Hall,c Oram b Bond,17,17,25,1,0,100.00
Robin Peterson,not out,8,8,6,1,0,100.00
