BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Trent Boult,10,0,48,1,4.80,42,7,1,0,0
Matt Henry,7,0,25,0,3.57,27,2,0,0,0
Lockie Ferguson,8.1,0,50,1,6.12,26,7,0,4,0
Colin de Grandhomme,2,0,12,0,6.00,6,1,0,0,0
Mitchell Santner,10,0,38,0,3.80,37,2,1,0,0
James Neesham,3,0,20,0,6.67,9,3,0,1,0
Kane Williamson,8,0,39,1,4.88,24,4,0,1,0
Colin Munro,1,0,9,0,9.00,1,1,0,1,0
