BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,1,37,1,3.70,41,2,0,3,3
Shoaib Akhtar,9,1,63,1,7.00,30,6,2,3,1
Waqar Younis,7,0,37,2,5.29,25,6,0,0,0
Saqlain Mushtaq,10,0,44,2,4.40,31,2,0,0,0
Shahid Afridi,8,0,36,2,4.50,23,2,0,0,0
Abdul Razzaq,6,0,28,0,4.67,21,3,0,1,1
