BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Jerome Taylor,10,0,38,3,3.80,35,1,0,5,0
Jason Holder,7,0,48,3,6.86,20,6,1,1,0
Nikita Miller,6.3,0,48,1,7.38,16,5,1,2,0
Marlon Samuels,9,0,59,1,6.56,20,7,0,0,0
Andre Russell,5,0,44,0,8.80,10,5,0,2,2
Daren Sammy,1,0,8,0,8.00,2,1,0,0,0
Chris Gayle,6,0,35,2,5.83,19,3,1,2,0
