BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tinashe Panyangara,9,0,82,1,9.11,26,6,4,4,2
Tendai Chatara,9.4,0,74,0,7.66,28,8,2,0,2
Sean Williams,5,0,48,0,9.60,8,1,4,1,0
Elton Chigumbura,7,0,44,0,6.29,26,2,2,6,1
Sikandar Raza,10,1,45,0,4.50,31,1,1,4,0
Tafadzwa Kamungozi,3,0,37,0,12.33,7,2,4,0,0
Hamilton Masakadza,6.2,0,39,1,6.16,13,1,2,0,0
