BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,c Hurdle b Mukuddem,1,2,-,0,0,50.00
Shahriar Nafees,c Tucker b Mukuddem,12,25,-,0,1,48.00
Aftab Ahmed,lbw b Mukuddem,7,14,-,1,0,50.00
Shakib Al Hasan,not out,26,35,-,2,0,74.29
Mohammad Ashraful,not out,29,32,-,2,0,90.63
