BATSMEN,,R,B,M,4s,6s,SR
Desmond Haynes,c Imran Khan b Mudassar Nazar,25,52,-,1,0,48.08
Phil Simmons,b Wasim Akram,6,9,-,1,0,66.67
Sir Richie Richardson,c Abdul Qadir b Imran Khan,110,135,-,8,2,81.48
Sir Viv Richards,b Wasim Akram,67,75,-,2,2,89.33
Gus Logie,c Mudassar Nazar b Imran Khan,12,17,-,0,0,70.59
Roger Harper,b Wasim Akram,2,7,-,0,0,28.57
Carl Hooper,not out,5,7,-,0,0,71.43
Winston Benjamin,c Mudassar Nazar b Imran Khan,0,1,-,0,0,0.00
Jeff Dujon,not out,1,1,-,0,0,100.00
