BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mujeeb Ur Rahman,10,1,34,2,3.40,35,2,0,0,0
Hamid Hassan,2,0,13,0,6.50,8,3,0,0,0
Gulbadin Naib,9.4,0,73,0,7.55,20,9,0,1,0
Mohammad Nabi,10,0,23,2,2.30,38,0,0,0,0
Rashid Khan,10,0,50,1,5.00,35,4,1,3,0
Samiullah Shinwari,8,0,32,0,4.00,27,2,0,1,0
