BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Craig McDermott,10,0,43,2,4.30,-,-,-,0,0
Bruce Reid,9,2,30,0,3.33,-,-,-,0,0
Steve Waugh,4,0,9,1,2.25,-,-,-,0,0
Simon O'Donnell,7,1,21,0,3.00,-,-,-,0,0
Tim May,10,1,30,2,3.00,-,-,-,0,0
Allan Border,8,0,36,1,4.50,-,-,-,0,0
Dean Jones,1,0,5,0,5.00,-,-,-,0,0
David Boon,1,0,17,0,17.00,-,-,-,0,0
