BATSMEN,,R,B,M,4s,6s,SR
Mark Waugh,not out,37,52,95,4,0,71.15
Adam Gilchrist,c Inzamam-ul-Haq b Saqlain Mushtaq,54,36,49,8,1,150.00
Ricky Ponting,c Moin Khan b Wasim Akram,24,27,32,3,0,88.89
Darren Lehmann,not out,13,9,12,2,0,144.44
