BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,8,0,45,1,5.63,-,-,-,0,0
Manoj Prabhakar,9,0,55,1,6.11,-,-,-,1,1
Venkatapathy Raju,10,2,32,1,3.20,-,-,-,1,0
Javagal Srinath,9,2,23,2,2.56,-,-,-,0,3
Sachin Tendulkar,3,0,20,0,6.67,-,-,-,0,0
Kris Srikkanth,1,0,7,0,7.00,-,-,-,0,0
Ajay Jadeja,0.2,0,5,0,15.00,-,-,-,0,0
