BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Rashid Khan,11,1,58,0,5.27,-,-,-,0,0
Sarfraz Nawaz,10.2,2,22,0,2.13,-,-,-,0,0
Abdul Qadir,11,0,51,0,4.64,-,-,-,0,0
Ijaz Faqih,6,0,19,0,3.17,-,-,-,0,0
Mudassar Nazar,12,2,34,2,2.83,-,-,-,0,0
Zaheer Abbas,7,0,26,1,3.71,-,-,-,0,0
