BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bob Willis,12,3,37,1,3.08,-,-,-,0,0
Graham Dilley,12,2,46,2,3.83,-,-,-,0,0
Paul Allott,12,1,33,1,2.75,-,-,-,0,0
Sir Ian Botham,12,1,51,0,4.25,-,-,-,0,0
Vic Marks,12,0,45,2,3.75,-,-,-,0,0
