BATSMEN,,R,B,M,4s,6s,SR
Graham Gooch,c Harper b Patterson,92,137,-,7,0,67.15
Tim Robinson,b Patterson,13,19,-,2,0,68.42
Bill Athey,c Patterson b Harper,21,44,-,3,0,47.73
Mike Gatting,lbw b Richards,25,24,-,1,0,104.17
Allan Lamb,c Richardson b Patterson,40,52,-,3,0,76.92
John Emburey,not out,24,16,-,4,0,150.00
Phil DeFreitas,not out,16,9,-,3,0,177.78
