BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
John Snow,12,6,11,4,0.92,-,-,-,0,0
Peter Lever,12,3,32,3,2.67,-,-,-,0,0
Derek Underwood,10,5,11,0,1.10,-,-,-,0,0
Barry Wood,7,3,10,0,1.43,-,-,-,0,0
Tony Greig,10,1,18,2,1.80,-,-,-,0,0
Chris Old,1.3,0,2,1,1.33,-,-,-,0,0
