BATSMEN,,R,B,M,4s,6s,SR
Nasser Hussain,st Kaluwitharana b Muralitharan,14,33,69,1,0,42.42
Alec Stewart,c Kaluwitharana b Vaas,88,146,182,6,0,60.27
Graeme Hick,not out,73,88,135,2,2,82.95
Graham Thorpe,not out,13,15,23,1,0,86.67
