BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Franklin,9,0,43,2,4.78,34,3,0,1,4
Shane Bond,10,1,19,2,1.90,49,2,0,2,0
Jacob Oram,6,0,25,1,4.17,24,4,0,0,0
Jeetan Patel,8,0,42,0,5.25,22,2,1,0,1
Daniel Vettori,10,0,53,0,5.30,26,3,1,0,1
Scott Styris,7,0,25,2,3.57,25,1,0,1,1
