BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,10,1,45,1,4.50,-,-,-,0,0
Craig Matthews,10,2,30,1,3.00,-,-,-,0,1
Allan Donald,10,0,34,3,3.40,-,-,-,0,0
Hansie Cronje,3,0,13,0,4.33,-,-,-,0,0
Pat Symcox,10,1,25,0,2.50,-,-,-,0,0
Brian McMillan,7,1,26,1,3.71,-,-,-,0,1
