BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Daren Powell,10,1,42,2,4.20,41,6,1,0,0
Jerome Taylor,10,1,38,1,3.80,36,2,1,0,0
Corey Collymore,8.2,3,27,1,3.24,33,3,0,1,0
Dwayne Smith,10,0,36,3,3.60,29,1,0,0,0
Dwayne Bravo,9,0,42,3,4.67,24,3,0,1,0
