BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Edgar Schiferli,10,1,48,1,4.80,35,5,0,0,0
Roland Lefebvre,10,1,39,1,3.90,34,2,0,1,0
Tim de Leede,10,0,53,2,5.30,32,4,0,4,0
Luuk van Troost,2,0,18,0,9.00,4,2,0,0,0
Jacob-Jan Esmeijer,10,0,35,0,3.50,36,3,0,0,0
Daan van Bunge,4,0,27,2,6.75,11,2,0,0,0
Henk-Jan Mol,4,0,24,1,6.00,11,1,1,1,0
