BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tim Bresnan,8,1,40,0,5.00,26,5,0,0,0
Graeme Swann,9,0,61,0,6.78,24,4,2,2,0
Chris Tremlett,7.3,0,38,0,5.07,24,4,0,1,0
Ravi Bopara,5,1,22,0,4.40,22,4,0,0,0
James Tredwell,6,0,38,0,6.33,15,4,1,0,0
Luke Wright,4,0,17,0,4.25,12,1,0,1,0
