BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,10,0,46,1,4.60,30,3,0,2,0
Tillakaratne Dilshan,6,1,25,1,4.17,19,1,0,1,0
Angelo Mathews,5,0,20,1,4.00,20,2,0,0,0
Rangana Herath,10,1,47,0,4.70,27,3,0,0,0
Ajantha Mendis,10,0,34,1,3.40,29,0,0,0,0
Muttiah Muralitharan,9,0,54,2,6.00,20,3,0,1,0
