BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,10,1,39,0,3.90,40,5,0,0,2
Jacques Kallis,6,0,36,0,6.00,25,7,0,2,1
Allan Donald,10,1,41,3,4.10,41,4,1,1,0
Steve Elworthy,6,0,32,1,5.33,22,5,0,1,0
Lance Klusener,9,0,36,1,4.00,33,1,1,1,1
Hansie Cronje,9,0,33,0,3.67,29,1,0,2,0
