BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,10,1,62,0,6.20,26,3,2,0,0
Thomas Odoyo,10,1,45,1,4.50,35,4,0,1,2
Peter Ongondo,10,1,38,1,3.80,36,2,0,0,0
Aasif Karim,4,0,25,0,6.25,9,3,0,1,0
Steve Tikolo,10,0,60,1,6.00,28,1,3,2,0
Collins Obuya,6,0,40,0,6.67,16,1,2,1,0
