BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Zaheer Khan,9.2,2,14,3,1.50,48,1,0,3,0
Javagal Srinath,7,1,11,1,1.57,34,0,0,1,0
Ashish Nehra,5,1,11,2,2.20,22,0,0,2,0
Harbhajan Singh,10,1,32,0,3.20,41,2,0,0,0
Yuvraj Singh,6,0,43,1,7.17,18,3,3,0,0
Virender Sehwag,3,1,16,0,5.33,11,0,1,1,0
Sachin Tendulkar,6,0,28,2,4.67,23,2,0,3,0
