BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Davis Joseph,8,1,42,2,5.25,31,5,0,8,0
Sanjayan Thuraisingam,6,0,34,1,5.67,26,5,0,5,0
Austin Codrington,9,3,27,5,3.00,39,2,0,1,0
John Davison,5,1,15,2,3.00,22,2,0,0,0
