BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Manjurul Islam,8.1,1,30,1,3.67,32,1,0,1,0
Mashrafe Mortaza,8,0,38,2,4.75,33,5,0,5,2
Tapash Baisya,3,0,26,1,8.67,10,4,1,1,0
Mohammad Rafique,10,2,34,1,3.40,47,5,0,5,0
Sanwar Hossain,10,0,26,2,2.60,43,1,1,1,0
Alok Kapali,10,0,19,1,1.90,44,0,0,1,0
