BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chris Woakes,8,1,71,3,8.88,19,10,1,2,0
Jofra Archer,10,0,79,0,7.90,25,5,2,4,0
Moeen Ali,10,0,50,3,5.00,24,4,0,0,0
Mark Wood,10,0,53,2,5.30,28,3,1,2,0
Ben Stokes,7,0,43,0,6.14,15,4,0,0,0
Adil Rashid,5,0,43,0,8.60,9,3,2,1,0
