BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shadab Khan,10,0,63,2,6.30,24,4,2,0,0
Mohammad Amir,10,0,67,2,6.70,25,8,0,3,0
Wahab Riaz,10,0,82,3,8.20,20,11,1,1,0
Hasan Ali,10,0,66,0,6.60,20,5,0,1,0
Mohammad Hafeez,7,0,43,1,6.14,16,2,2,0,0
Shoaib Malik,3,0,10,1,3.33,11,1,0,0,0
