BATSMEN,,R,B,M,4s,6s,SR
Jeremy Bray,lbw b Mohammad Sami,3,13,14,0,0,23.08
William Porterfield,b Mohammad Hafeez,13,50,100,1,0,26.00
Eoin Morgan,lbw b Mohammad Sami,2,5,11,0,0,40.00
Niall O'Brien,st Kamran Akmal b Shoaib Malik,72,107,139,6,1,67.29
Andre Botha,c Mohammad Hafeez b Mohammad Sami,0,6,14,0,0,0.00
Kevin O'Brien,not out,16,52,92,2,0,30.77
Andrew White,c Mohammad Hafeez b Iftikhar Anjum,4,3,3,1,0,133.33
Kyle McCallan,c Younis Khan b Iftikhar Anjum,0,1,1,0,0,0.00
Trent Johnston,not out,9,14,34,0,1,64.29
