BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
John Mooney,6,0,32,0,5.33,22,2,0,2,1
Max Sorensen,10,0,60,2,6.00,26,6,0,0,0
Alex Cusack,10,0,54,2,5.40,36,6,0,3,0
Paul Stirling,10,0,27,2,2.70,41,1,0,1,0
Kevin O'Brien,7,0,61,2,8.71,16,7,0,4,0
George Dockrell,7,0,39,1,5.57,22,3,1,1,0
