BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,7,1,26,2,3.71,25,3,1,0,0
Pramodya Wickramasinghe,9,1,27,1,3.00,39,4,0,1,0
Mahela Jayawardene,10,0,56,2,5.60,31,6,0,2,0
Muttiah Muralitharan,3,0,11,0,3.67,13,2,0,0,0
Upul Chandana,1,0,13,0,13.00,2,3,0,0,0
Sanath Jayasuriya,10,1,39,1,3.90,34,1,0,3,1
Aravinda de Silva,10,0,46,0,4.60,20,1,0,0,0
