BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Alex Cusack,9.3,2,32,4,3.37,37,2,0,1,0
John Mooney,10,0,58,2,5.80,32,7,0,1,0
Kevin O'Brien,10,0,90,2,9.00,23,12,2,0,0
George Dockrell,10,0,56,1,5.60,28,2,2,0,0
Andy McBrine,8,0,56,1,7.00,15,3,2,0,0
Paul Stirling,2,0,26,0,13.00,1,2,1,0,1
