BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tinashe Panyangara,9,0,69,1,7.67,27,7,2,1,1
Tendai Chatara,10,0,61,3,6.10,31,4,2,4,1
Tawanda Mupariwa,10,0,56,0,5.60,28,6,0,1,0
Sikandar Raza,9,0,51,0,5.67,25,1,3,0,0
Sean Williams,9,0,72,3,8.00,19,8,1,2,1
Hamilton Masakadza,3,0,18,0,6.00,6,2,0,0,0
