BATSMEN,,R,B,M,4s,6s,SR
Tamim Iqbal,b Mudassar Bukhari,0,4,1,0,0,0.00
Imrul Kayes,not out,73,113,167,6,0,64.60
Junaid Siddique,c Seelaar b Borren,35,53,91,4,0,66.04
Shahriar Nafees,b Cooper,37,60,56,4,0,61.67
Shakib Al Hasan,c ten Doeschate b Cooper,1,7,5,0,0,14.29
Mushfiqur Rahim,not out,11,12,10,1,1,91.67
