BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Zaheer Khan,10,3,60,2,6.00,32,6,2,1,0
Sreesanth,8,0,52,0,6.50,26,8,0,0,2
Munaf Patel,9,0,41,0,4.56,31,4,0,1,0
Harbhajan Singh,10,0,50,1,5.00,24,3,0,1,0
Yuvraj Singh,10,0,49,2,4.90,28,5,0,0,0
Sachin Tendulkar,2,0,12,0,6.00,4,0,0,3,0
Virat Kohli,1,0,6,0,6.00,3,1,0,0,0
