BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,10,1,47,1,4.70,38,6,0,2,0
Dhananjaya de Silva,4,0,18,0,4.50,14,2,0,1,0
Suranga Lakmal,6,0,47,0,7.83,15,4,1,1,0
Thisara Perera,5.2,1,28,0,5.25,15,3,0,0,0
Jeevan Mendis,7,0,36,0,5.14,16,1,0,3,0
Isuru Udana,5,0,29,0,5.80,11,2,0,2,0
