BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kyle Mills,2.4,1,2,2,0.75,15,0,0,0,0
Tim Southee,10,1,36,1,3.60,43,6,0,1,0
Jesse Ryder,1.2,0,15,1,11.25,3,3,0,1,0
Jacob Oram,10,1,47,3,4.70,35,6,0,1,0
James Franklin,4,0,31,0,7.75,10,3,1,0,1
Nathan McCullum,8,0,56,1,7.00,16,3,2,0,0
Scott Styris,10,0,41,0,4.10,29,2,0,1,0
Kane Williamson,4,0,26,0,6.50,10,2,0,1,0
