BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,10,2,39,1,3.90,45,6,0,1,0
Jason Gillespie,8,1,28,1,3.50,34,3,0,3,0
Brett Lee,7,0,37,1,5.29,22,3,0,0,5
Ian Harvey,9.3,0,58,4,6.11,25,3,2,3,0
Brad Hogg,10,0,54,3,5.40,35,4,2,3,0
