BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,64,3,6.40,33,7,1,5,2
Shoaib Akhtar,10,0,45,2,4.50,32,3,0,3,0
Waqar Younis,8.3,1,50,2,5.88,29,4,1,3,2
Abdul Razzaq,6,0,42,0,7.00,20,8,0,0,2
Shahid Afridi,9.3,0,63,0,6.63,25,9,0,1,0
Younis Khan,6,0,36,0,6.00,12,2,0,0,1
