BATSMEN,,R,B,M,4s,6s,SR
Saeed Anwar,not out,113,148,193,9,0,76.35
Wajahatullah Wasti,c Fleming b Cairns,84,123,166,10,1,68.29
Ijaz Ahmed,not out,28,21,25,4,1,133.33
