BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Umesh Yadav,6,0,34,0,5.67,20,4,0,1,0
Mohammed Shami,8,1,30,2,3.75,30,2,0,2,0
Mohit Sharma,7,0,31,2,4.43,25,3,0,2,0
Ravindra Jadeja,8.2,0,37,1,4.44,22,2,0,1,0
Ravichandran Ashwin,10,0,41,3,4.10,34,4,0,0,0
Suresh Raina,1,0,3,0,3.00,3,0,0,0,0
