BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dale Steyn,10,1,55,1,5.50,36,6,2,0,0
Vernon Philander,4,1,19,0,4.75,15,3,0,0,0
Jean-Paul Duminy,7,0,39,0,5.57,17,3,0,1,0
Morne Morkel,10,0,59,2,5.90,29,6,1,0,0
Imran Tahir,10,0,48,1,4.80,26,2,1,1,0
Wayne Parnell,9,0,85,1,9.44,21,11,1,4,2
